,ID.org,clean name,match_0,match_1,match_2,match_3,match_4,match_5,match_6,match_7,match_8,match_9
69,RR2330,FORT GREENE SNAP,"{'address': '324 Myrtle Ave; Brooklyn, NY 11205', 'score': 1.0, 'name': 'FORT GREENE SNAP'}","{'address': '360 Bridge St; Brooklyn, NY 11201', 'score': 0.88, 'name': 'FORT GREENE ASSN'}","{'address': '293 Myrtle Ave; Brooklyn, NY 11205', 'score': 0.72, 'name': 'FORT GREENE CLEANERS'}","{'address': '92 Ft Greene Pl; Brooklyn, NY 11217', 'score': 0.7, 'name': '92 FORT GREENE REALTY'}","{'address': '196 Albany Ave; Brooklyn, NY 11213', 'score': 0.68, 'name': 'FORT GREENE ALBANY SENIOR'}","{'address': '1588 Schenectady Ave; Brooklyn, NY 11234', 'score': 0.67, 'name': 'FORT GREENE SENIOR ACTION CTR'}","{'address': '295 Flatbush Ave Ext; Brooklyn, NY 11201', 'score': 0.53, 'name': 'FORT GREENE SEXUALLY TRANSMITTED DISE'}",{},{},{}
70,C849,YOUTH AMERICA,"{'address': '115 W 29th St Fl #8; New York, NY 10001', 'score': 0.7, 'name': 'YOUTH AMERICA GRAND PRIX'}","{'address': '304 Park Ave S; New York, NY 10010', 'score': 0.68, 'name': 'YOUTH AMERICA GRAND PRIX '}","{'address': '417 5th Ave; New York, NY 10016', 'score': 0.68, 'name': 'YOUTH AMERICA GRAND PRIX '}","{'address': 'Roy Wilkins Tennis Ctr 177th St And Baisley Blvd; Jamaica, NY 11434', 'score': 0.6, 'name': 'YOUTH AND TENNIS '}","{'address': '306 Union Ave; Brooklyn, NY 11211', 'score': 0.4, 'name': 'ST NICHOLAS YOUTH AND FAMILIES B'}",{},{},{},{},{}
71,A298,BAYSIDE VOLUNTEER AMBULANCE CORPS,"{'address': '4316 162nd St; Flushing, NY 11358', 'score': 0.77, 'name': 'G COMMUNITY VOLUNTEER AMBULANCE CORPS'}","{'address': '13301 Crossbay Blvd; Ozone Park, NY 11417', 'score': 0.57, 'name': 'LINDENWOOD COMMUNITY VOLUNTEER AMBULA'}",{},{},{},{},{},{},{},{}
72,RR4044,NEW HEIGHTS NEIGHBORHOOD CENTER,"{'address': '99 Featherbed Ln Frnt B; Bronx, NY 10452', 'score': 0.77, 'name': 'BRONX HEIGHTS NEIGHBORHOOD'}","{'address': '501 W 156th St; New York, NY 10032', 'score': 0.68, 'name': 'LOWER WASHINGTON HEIGHTS NEIGHBORHOOD'}","{'address': '256 Kingston Ave; Brooklyn, NY 11213', 'score': 0.59, 'name': 'CROWN HEIGHTS MEDIATION CTR'}","{'address': '7910 34th Ave; Jackson Heights, NY 11372', 'score': 0.59, 'name': 'JACKSON HEIGHTS EARLY LEARNING CENTER'}","{'address': '199 14th St; Brooklyn, NY 11215', 'score': 0.54, 'name': 'PARK SLOPE NEIGHBORHOOD FAMILY  NEW '}","{'address': '36 Ford St; Brooklyn, NY 11213', 'score': 0.54, 'name': 'FRIENDS OF CROWN HEIGHTS DAY CARE CENTER'}","{'address': '813 Sterling Pl; Brooklyn, NY 11216', 'score': 0.44, 'name': 'FRIENDS OF CROWN HEIGHTS EDUCATIONAL '}",{},{},{}
73,DI4764,LOCAL LITTLE LEAGUES AND SPORTS,"{'address': '540 Page Ave; Staten Island, NY 10307', 'score': 0.56, 'name': 'SOUTH SHORE LITTLE LEAGUE '}","{'address': '243 Bedell Ave; Staten Island, NY 10307', 'score': 0.54, 'name': 'SOUTH SHORE LITTLE LEAGUE'}",{},{},{},{},{},{},{},{}
74,DI1829,GREENE AVENUE ASSOCIATION 80 GREENE,"{'address': '446 Greene Ave; Brooklyn, NY 11216', 'score': 0.6, 'name': 'GREENE AVENUE WORKSHOPSTEACHINGWORK'}","{'address': '859 Greene Ave; Brooklyn, NY 11221', 'score': 0.52, 'name': '859 GREENE AVE CORP'}","{'address': '497 Greene Ave; Brooklyn, NY 11216', 'score': 0.51, 'name': 'GREENE AVE PLUMBING HEATING AND COOLING'}","{'address': '1350 Greene Ave; Brooklyn, NY 11237', 'score': 0.49, 'name': 'GREENE AVE MEDICAL'}","{'address': '360 Bridge St; Brooklyn, NY 11201', 'score': 0.43, 'name': 'FORT GREENE ASSN'}","{'address': '3716 80th St; Jackson Heights, NY 11372', 'score': 0.35, 'name': '37 EIGHTY JACKSON HTS OWNER'}",{},{},{},{}
75,A2132,NY STUDIO OF DRAWING PAI NTING AND SCULPTURE,{},{},{},{},{},{},{},{},{},{}
76,A2535,QUEENS CHILDRENS THEATER COMP,"{'address': '15840 76th Rd; Fresh Meadows, NY 11366', 'score': 0.63, 'name': 'QUEENS CHILD GUIDANCE CTR'}","{'address': '13325 Guy R Brewer Blvd; Jamaica, NY 11434', 'score': 0.63, 'name': 'QUEENS CHILD GUIDANCE CTR'}","{'address': '8528 Britton Ave; Elmhurst, NY 11373', 'score': 0.63, 'name': 'QUEENS CHILD GUIDANCE CENTER'}","{'address': '11225 Queens Blvd #3; Forest Hills, NY 11375', 'score': 0.59, 'name': 'QUEENS CHILD ADVOCASY CTR'}","{'address': '14 United Nations Ave S; Corona, NY 11368', 'score': 0.5, 'name': 'QUEENS ATRE'}","{'address': '8045 Winchester Blvd #STE 61; Queens Village, NY 11427', 'score': 0.32, 'name': 'BRIGHT BEGINNINGS IN QUEENS'}",{},{},{},{}
77,DI2501,LONG ISLAND CITY ALLIANCE,"{'address': '3628 23rd St; Astoria, NY 11106', 'score': 0.83, 'name': 'LONG ISLAND CITY ENGINE'}","{'address': '3428 21st St; Astoria, NY 11106', 'score': 0.81, 'name': 'LONG ISLAND CITY SANITATION'}","{'address': '3645 Vernon Blvd; Astoria, NY 11106', 'score': 0.81, 'name': 'LONG ISLAND CITY LAUNDRY CO'}","{'address': '1430 Broadway; Astoria, NY 11106', 'score': 0.72, 'name': 'LONG ISLAND CITY HIGH SCHOOL'}","{'address': '3136 Queens Blvd; Long Island City, NY 11101', 'score': 0.64, 'name': 'DAYS INN LONG ISLAND CITY'}","{'address': '2701 Queens Plz N Fl #9; Long Island City, NY 11101', 'score': 0.62, 'name': 'LONG ISLAND CITY BUSINESS DEVELOPMENT CO'}","{'address': '44-11 44-33 Northern Blvd; Long Island City, NY 11101', 'score': 0.59, 'name': 'MAJOR KIA OF LONG ISLAND CITY'}",{},{},{}
78,A2334,OUR LADY OF REFUGE SCHOOL,"{'address': '2710 Briggs Ave; Bronx, NY 10458', 'score': 1.0, 'name': 'OUR LADY OF REFUGE SCHOOL'}","{'address': '6121 71st St; Middle Village, NY 11379', 'score': 0.83, 'name': 'OUR LADY OF HOPE SCHOOL'}","{'address': '22 Steele Ave; Staten Island, NY 10306', 'score': 0.76, 'name': 'OUR LADY QUEEN OF PEACE SCHOOL'}",{},{},{},{},{},{},{}
79,DI3397,PUBLIC SCHOOL INTERMEDIATE SCHOOL 188 PARENT ASSOCIATION,"{'address': '2452 Washington Ave; Bronx, NY 10458', 'score': 0.63, 'name': 'PUBLIC INTERMEDIATE SCHOOL 254'}","{'address': '4600 Broadway; New York, NY 10040', 'score': 0.56, 'name': 'INTERMEDIATE SCHOOL 218'}","{'address': '225 Cleveland Ave; Staten Island, NY 10308', 'score': 0.54, 'name': 'BARNES INTERMEDIATE SCHOOL'}","{'address': '610 Henry St; Brooklyn, NY 11231', 'score': 0.53, 'name': 'INTERMEDIATE SCHOOL 142'}","{'address': '70 Tompkins Ave; Brooklyn, NY 11206', 'score': 0.51, 'name': 'INTERMEDIATE SCHOOL 33'}","{'address': '1426 Freeport Loop; Brooklyn, NY 11239', 'score': 0.47, 'name': 'IS 364 INTERMEDIATE AND JUNIOR SCHOOL'}",{},{},{},{}
80,RR2627,CITIZENS COMMITTEE FOR NY,"{'address': '490 Riverside Dr; New York, NY 10027', 'score': 0.91, 'name': 'CITIZENS COMMITTEE FOR NY CITY'}","{'address': '305 7th Ave; New York, NY 10001', 'score': 0.88, 'name': 'CITIZENS COMMITTEE FOR NEW YORK '}","{'address': '77 Water St #STE 202; New York, NY 10005', 'score': 0.84, 'name': 'CITIZENS COMMITTEE'}","{'address': '1775 Broadway; New York, NY 10019', 'score': 0.78, 'name': 'NY CITIZENS COMMITTEE'}","{'address': '105 E 22nd St Rm #700; New York, NY 10010', 'score': 0.78, 'name': 'CITIZENS COMMITTEECHILDREN'}","{'address': '39 Broadway Rm #200; New York, NY 10006', 'score': 0.72, 'name': ' NY CITIZENS COMMITTEE ON HEALTH '}","{'address': '200 E 5th St Lbby; New York, NY 10003', 'score': 0.72, 'name': 'NEW YORK CITIZENS COMMITTEE ON AGING'}",{},{},{}
81,A1530,JACQUES MARCHAIS MUSEUM OF TIBETAN ART,"{'address': '338 Lighthouse Ave; Staten Island, NY 10306', 'score': 1.0, 'name': 'JACQUES MARCHAIS MUSEUM OF TIBETAN ART'}",{},{},{},{},{},{},{},{},{}
82,DI2000,UNITED FEDERATION OF JEWISH ORGANIZATIONS,"{'address': '32 Penn St; Brooklyn, NY 11249', 'score': 0.79, 'name': 'UNITED JEWISH ORGANIZATIONS'}","{'address': '531 Crown St; Brooklyn, NY 11213', 'score': 0.69, 'name': 'FEDERATION OF JEWISH CO'}","{'address': '901 51st St; Brooklyn, NY 11219', 'score': 0.65, 'name': 'UNITED STATE JEWISH FEDERATION'}",{},{},{},{},{},{},{}
83,A2216,NY GILBERT AND SULLIVAN PLAYERS,"{'address': '225 W 99th St; New York, NY 10025', 'score': 0.85, 'name': 'NEW YORK GILBERT AMP SULLIVAN PLAYERS'}",{},{},{},{},{},{},{},{},{}
84,A285,BATOTO YETU,"{'address': '217 W 106th St; New York, NY 10025', 'score': 0.96, 'name': 'BATOTO YETU '}",{},{},{},{},{},{},{},{},{}
85,A410,BRONX SECTIONNATIONAL COUNCIL OF JEWISH WOMEN,"{'address': '53 W 23rd St; New York, NY 10010', 'score': 0.83, 'name': 'NATIONAL COUNCIL OF JEWISH WOMEN'}","{'address': '1001 Quentin Rd; Brooklyn, NY 11223', 'score': 0.82, 'name': 'NATIONAL COUNCIL OF JEWISH WOMEN '}","{'address': '2930 Wallace Ave; Bronx, NY 10467', 'score': 0.56, 'name': 'BRONX COMMUNITY JEWISH COUNCIL'}","{'address': '2425 Williamsbridge Rd; Bronx, NY 10469', 'score': 0.51, 'name': 'BRONX JEWISH COMMUNITY COUNCIL'}","{'address': '80 Van Cortlandt Park S; Bronx, NY 10463', 'score': 0.51, 'name': 'BRONX JEWISH COMMUNITY COUNCIL'}",{},{},{},{},{}
86,DI5301,FT GREENE STUYVESANT HEIGHTS SENIOR CENTER,"{'address': '69 Macdonough St; Brooklyn, NY 11216', 'score': 0.76, 'name': 'FORT GREENE STUYVESANT SENIOR'}","{'address': '19 Grant Sq; Brooklyn, NY 11216', 'score': 0.72, 'name': 'FORT GREENE GRANT SQUARE SENIOR CENTER'}","{'address': '1588 Schenectady Ave; Brooklyn, NY 11234', 'score': 0.59, 'name': 'FORT GREENE SENIOR ACTION CTR'}","{'address': '196 Albany Ave; Brooklyn, NY 11213', 'score': 0.57, 'name': 'FORT GREENE ALBANY SENIOR'}","{'address': '966 Fulton St; Brooklyn, NY 11238', 'score': 0.56, 'name': 'FORT GREENE SENIOR COUNCIL'}","{'address': '200 W Tremont Ave; Bronx, NY 10453', 'score': 0.47, 'name': 'HEIGHTS CENTER FOR SENIOR CTZN'}",{},{},{},{}
87,RR4055,NY UNIVERSITY SCHOOL OF LAW,"{'address': '244 E 163rd St; Bronx, NY 10451', 'score': 0.44, 'name': 'BRONX SCHOOL FOR LAW GOVERNMENT AND J'}","{'address': '250 Joralemon St; Brooklyn, NY 11201', 'score': 0.39, 'name': 'BROOKLYN LAW SCHOOL'}","{'address': '122 Amsterdam Ave; New York, NY 10023', 'score': 0.35, 'name': 'MLK LAW ADVOC AMP COMM JUSTICE HIGH SCHOOL'}",{},{},{},{},{},{},{}
88,A3495,YOUNG KOREANAMER SERV EDU CENTER,{},{},{},{},{},{},{},{},{},{}
89,A1834,MILTON L FINEL POST JWV,"{'address': '2334 E 24th St; Brooklyn, NY 11229', 'score': 0.94, 'name': 'MILTON L SINEL POST JWV '}",{},{},{},{},{},{},{},{},{}
90,RR7464,ST CHRISTOPHER SCHOOL,"{'address': '15 Lisbon Pl; Staten Island, NY 10306', 'score': 0.79, 'name': 'ST CHRISTOPHERS PAROCHIAL SCHOOL'}","{'address': '272 Macdonough St; Brooklyn, NY 11233', 'score': 0.79, 'name': 'ST CHRISTOPHER OTTILIE'}",{},{},{},{},{},{},{},{}
91,A1796,MELA FOUNDATION,"{'address': '275 Church St; New York, NY 10013', 'score': 1.0, 'name': 'MELA FOUNDATION'}",{},{},{},{},{},{},{},{},{}
92,DI4652,INDUSTRIAL AND TECHNOLOGY ASSISTANCE ITAC,{},{},{},{},{},{},{},{},{},{}
93,DI1866,WYKOFF GARDEN,{},{},{},{},{},{},{},{},{},{}
94,DI1473,HUNTER SCIENCE HIGH SCHOOL,"{'address': '122 Amsterdam Ave; New York, NY 10023', 'score': 0.69, 'name': 'MANHATTAN HUNTER SCIENCE HIGH'}",{},{},{},{},{},{},{},{},{}
95,DI2476,GRACE COMMUNITY SPORTS PROGRAM,"{'address': '15810 101st St; Howard Beach, NY 11414', 'score': 0.71, 'name': 'OUR LADY OF GRACE COMMUNITY SVCE PROGRAM'}","{'address': '2800 Victory Blvd; Staten Island, NY 10314', 'score': 0.5, 'name': 'STATEN ISLAND COMMUNITY TENNIS'}","{'address': '4025 158th St; Flushing, NY 11358', 'score': 0.48, 'name': 'GRACE PROMOTIONS'}",{},{},{},{},{},{},{}
96,RR2889,ST VINCENTS CATHOLIC MEDICAL CENTER FOR ST VINCENTS HOSPITAL,"{'address': '4419 3rd Ave; Bronx, NY 10457', 'score': 0.72, 'name': 'ST VENTS CATHOLIC MEDICAL CENTERS '}","{'address': '170 W 12th St; New York, NY 10011', 'score': 0.7, 'name': 'ST VENT CATHOLIC MEDICAL CENTERS'}","{'address': '153 W 11th St; New York, NY 10011', 'score': 0.68, 'name': 'ST VENT CATHOLIC MEDICAL CENTER'}","{'address': '155 Vanderbilt Ave; Staten Island, NY 10304', 'score': 0.66, 'name': 'SAINT VENTS CATHOLIC MEDICAL CENTE'}","{'address': '229 Powell St; Brooklyn, NY 11212', 'score': 0.66, 'name': 'SAINT VENTS CATHOLIC MEDICAL CENTE'}","{'address': '480 Alabama Ave; Brooklyn, NY 11207', 'score': 0.66, 'name': 'SAINT VENTS CATHOLIC MEDICAL CENTE'}","{'address': '1480 Prospect Pl; Brooklyn, NY 11213', 'score': 0.66, 'name': 'SAINT VENTS CATHOLIC MEDICAL CENTE'}",{},{},{}
97,A1403,HUNGARIAN THEATER AND ART ASSOCIATION,"{'address': '13029 Merrick Blvd; Jamaica, NY 11434', 'score': 0.48, 'name': 'INNERVISIONS ATER ARTS CENTER'}","{'address': '669 Castleton Ave; Staten Island, NY 10301', 'score': 0.43, 'name': 'S I CHILDRENS ATRE ASSN'}","{'address': '85 Livingston St; Brooklyn, NY 11201', 'score': 0.42, 'name': 'STAGECOACH ATRE ARTS BROOKLYN'}","{'address': '31 E 37th St; New York, NY 10016', 'score': 0.37, 'name': 'NEW YORK ART ATRE'}",{},{},{},{},{},{}
98,DI2665,RANDOLPH EVANS MEMORIAL SCHOLARSHIP,"{'address': '299 Broadway #STE 1310; New York, NY 10007', 'score': 0.53, 'name': 'HISPANIC SCHOLARSHIP FUND'}",{},{},{},{},{},{},{},{},{}
99,RR8894,URBAN DIVERS MARINE CONSERVATIONSCIENTIFIC DIVING,"{'address': '283 E 4th St; New York, NY 10009', 'score': 0.41, 'name': 'URBAN MANTA SCUBA LESSONS'}",{},{},{},{},{},{},{},{},{}
100,DI4869,OBESITY PREVENTION INITIATIVE,"{'address': '420 W 45th St; New York, NY 10036', 'score': 0.7, 'name': 'INTERNATIONAL AIDS PREVENTION INITIATIVE'}",{},{},{},{},{},{},{},{},{}
101,N380,I HAVE A DREAM FOUNDATION,"{'address': '2854 Bruckner Blvd; Bronx, NY 10465', 'score': 1.0, 'name': 'I HAVE A DREAM FOUNDATION'}","{'address': '330 7th Ave; New York, NY 10001', 'score': 1.0, 'name': 'I HAVE A DREAM FOUNDATION'}","{'address': '322 8th Ave; New York, NY 10001', 'score': 1.0, 'name': 'I HAVE A DREAM FOUNDATION'}",{},{},{},{},{},{},{}
102,DI2454,SPQA BEACON AT IS 8,"{'address': '2130 Broadway; New York, NY 10023', 'score': 0.45, 'name': 'HOTEL BEACON'}",{},{},{},{},{},{},{},{},{}
103,A2694,ROOSEVELT ISLAND DISABLED ASSOCIATION,"{'address': '425 Main St #STE 6B; New York, NY 10044', 'score': 0.51, 'name': 'CHABAD OF ROOSEVELT ISLAND'}",{},{},{},{},{},{},{},{},{}
104,A326,BENSONHURST TENANTS COUNCIL,"{'address': '72 Orange St; Brooklyn, NY 11201', 'score': 0.58, 'name': '72 ORANGE ST TENANTS CORP'}","{'address': '12 W 17th St; New York, NY 10011', 'score': 0.51, 'name': '12 W 17 ST TENANT S CORP'}","{'address': '1290 Lafayette Ave; Bronx, NY 10474', 'score': 0.49, 'name': '1290 TENANTS ASSOC'}","{'address': '250 W 61st St; New York, NY 10023', 'score': 0.43, 'name': 'AMSTERDAM HOUSING TENANT'}",{},{},{},{},{},{}
105,DI1423,TODT HILL FRIENDSHIP CLUB SENIOR CENTER,"{'address': '184 Schmidts Ln; Staten Island, NY 10314', 'score': 0.71, 'name': 'TODT HILL NEIGHBORHOOD SENIOR CENTER '}",{},{},{},{},{},{},{},{},{}
106,A302,BAYSWATER SECURITY PATROL,{},{},{},{},{},{},{},{},{},{}
107,DI2807,KILAH MARINE PARK,"{'address': '3605 Quentin Rd; Brooklyn, NY 11234', 'score': 0.97, 'name': 'KHILAH MARINE PARK'}","{'address': '3834 Flatlands Ave; Brooklyn, NY 11234', 'score': 0.56, 'name': 'MARINE PARK LAUNDROMAT'}","{'address': '2192 Flatbush Ave; Brooklyn, NY 11234', 'score': 0.56, 'name': 'MARINE PARK DECORATORS'}","{'address': '792 E 93rd St; Brooklyn, NY 11236', 'score': 0.54, 'name': 'MARINE PARK DISTRIBUTORS'}","{'address': '3024 Quentin Rd; Brooklyn, NY 11234', 'score': 0.52, 'name': 'MARINE PARK FUNERAL HOME '}","{'address': '1972 E 34th St; Brooklyn, NY 11234', 'score': 0.52, 'name': 'MARINE PARK JEWISH CENTER'}",{},{},{},{}
108,RR4549,EAST NY VILLAGE ACADEMY,"{'address': '1045 Nameoke St; Far Rockaway, NY 11691', 'score': 0.79, 'name': 'VILLAGE ACADEMY'}","{'address': '2057 Linden Blvd; Brooklyn, NY 11207', 'score': 0.71, 'name': 'EAST NEW YORK FAMILY ACADEMY'}","{'address': '413 E 120th St; New York, NY 10035', 'score': 0.7, 'name': 'VILLAGE ACADEMIES'}","{'address': '5800 Tilden Ave; Brooklyn, NY 11203', 'score': 0.65, 'name': 'NYC BD OF ED IT TAKES A VILLAGE ACADEMY'}","{'address': '610 E 12th St; New York, NY 10009', 'score': 0.62, 'name': 'EAST VILLAGE COMMUNITY SCHOOL'}","{'address': '244 W 144th St; New York, NY 10030', 'score': 0.57, 'name': 'VILLAGE ACADEMY CHARTER SCHOOL'}","{'address': '400 Ashford St; Brooklyn, NY 11207', 'score': 0.52, 'name': 'EAST NY PREP SCHOOL'}",{},{},{}
109,N319,BNOS MALKE BELZ,"{'address': '1409 Prospect Ave; Little Neck, NY 11363', 'score': 0.75, 'name': 'BNOS BELZ'}","{'address': '600 Mcdonald Ave; Brooklyn, NY 11218', 'score': 0.7, 'name': 'BNOS JERUSALEM OF BELZ'}",{},{},{},{},{},{},{},{}
110,DI1096,ARTISTS UNITE,"{'address': '2474 Frst Ave; Staten Island, NY 10303', 'score': 0.61, 'name': 'UNITED ARTISTS ATRE '}","{'address': '106 Ct St; Brooklyn, NY 11201', 'score': 0.44, 'name': 'UNITED ARTISTS COURT STREET STADIUM 1'}",{},{},{},{},{},{},{},{}
111,A700,COMMUNITY ACTION PROJECT,"{'address': '3540 Rochambeau Ave; Bronx, NY 10467', 'score': 0.72, 'name': 'COMMUNITY ACTION FOR HUMAN'}",{},{},{},{},{},{},{},{},{}
112,RR7973,EAST NY PREP CHARTER SCHOOL,"{'address': '2230 5th Ave; New York, NY 10037', 'score': 0.82, 'name': 'DEMOCRACY PREP CHARTER SCHOOL'}","{'address': '222 W 134th St; New York, NY 10030', 'score': 0.82, 'name': 'DEMOCRACY PREP CHARTER SCHOOL'}","{'address': '442 E Houston St; New York, NY 10002', 'score': 0.81, 'name': 'GIRLS PREP CHARTER SCHOOL'}","{'address': '141 Macon St; Brooklyn, NY 11216', 'score': 0.81, 'name': 'LEADERSHIP PREP CHARTER SCHOOL'}","{'address': '681 Kelly St; Bronx, NY 10455', 'score': 0.81, 'name': 'GIRLS PREP CHARTER SCHOOL'}","{'address': '1045 Nameoke St; Far Rockaway, NY 11691', 'score': 0.79, 'name': 'PENINSULA PREP CHARTER SCHOOL'}","{'address': '240 E 123rd St Frnt #1; New York, NY 10035', 'score': 0.66, 'name': 'HARLEM PREP ELEMENTARY CHARTER SCHOOL'}",{},{},{}
113,DI1711,CAB MORRIS SENIOR CENTER,"{'address': '80 E 181st St; Bronx, NY 10453', 'score': 0.83, 'name': 'MORRIS SENIOR CTR'}",{},{},{},{},{},{},{},{},{}
114,Y225,ST JOSEPH SERVICES FOR,"{'address': '2191 Valentine Ave; Bronx, NY 10457', 'score': 0.6, 'name': 'ST JOSEPHS RV RUFINO LECUMBERRI'}",{},{},{},{},{},{},{},{},{}
115,DI5343,BROOKLYN REPERTORY,"{'address': '46 Walker St; New York, NY 10013', 'score': 0.65, 'name': 'SOHO REPERTORY ATRE'}","{'address': '512 E 80th St Frnt #1; New York, NY 10075', 'score': 0.54, 'name': 'NEW MEDIA REPERTORY CO '}","{'address': '300 W 43rd St 2nd Floor; New York, NY 10036', 'score': 0.52, 'name': 'WRITE ACT REPERTORY ATRE'}","{'address': '50 W 13th St; New York, NY 10011', 'score': 0.52, 'name': '13TH STREET REPERTORY CO'}","{'address': '138 E 27th St; New York, NY 10016', 'score': 0.51, 'name': 'SPANISH ATRE REPERTORY CO'}","{'address': '212 W 29th St; New York, NY 10001', 'score': 0.5, 'name': '29TH ST REPERTORY ATRE'}",{},{},{},{}
116,DI1409,PUBLIC SCHOOL 36 CAPS AFTER SCHOOL ADVANTAGE PROGRAM,"{'address': '1070 Castle Hill Ave; Bronx, NY 10472', 'score': 0.47, 'name': 'PUBLIC SCHOOL 36'}","{'address': '123 Morningside Dr; New York, NY 10027', 'score': 0.47, 'name': 'PUBLIC SCHOOL 36'}","{'address': '200 Jefferson Blvd; Staten Island, NY 10312', 'score': 0.42, 'name': 'PS 36 ANNEX ELEMENTARY SCHOOL'}","{'address': '18701 Foch Blvd; Saint Albans, NY 11412', 'score': 0.41, 'name': 'ST ALBANS PUBLIC SCHOOL 36'}","{'address': '255 Ionia Ave; Staten Island, NY 10312', 'score': 0.41, 'name': 'ELEMENTARY PUBLIC SCHOOL 36'}","{'address': '18701 Foch Blvd; Saint Albans, NY 11412', 'score': 0.4, 'name': 'PS 36 ELEMENTARY SCHOOL'}","{'address': '123 Morningside Dr; New York, NY 10027', 'score': 0.38, 'name': 'PS 36 MARGARET DOUGLAS'}",{},{},{}
117,A3508,YOUTH COMMUNICATIONNEW YORK CENTER,"{'address': '224 W 29th St; New York, NY 10001', 'score': 0.72, 'name': 'YOUTH COMMUNICATION'}","{'address': '242 W 38th St; New York, NY 10018', 'score': 0.72, 'name': 'YOUTH COMMUNICATION'}","{'address': '11 E Broadway #STE 8B; New York, NY 10038', 'score': 0.6, 'name': 'YOUTH BUDDHISM COMMUNICATIONS'}","{'address': '55 Chrystie St #APT B101; New York, NY 10002', 'score': 0.6, 'name': 'YOUTH BUDDHISM COMMUNICATIONS'}","{'address': '2422 Buck St Floor #1; Bronx, NY 10461', 'score': 0.37, 'name': 'NEW YOUTH PHONE'}",{},{},{},{},{}
118,DI3619,AMERICAN LEGION HALL CONTINENTAL POST 1424,{},{},{},{},{},{},{},{},{},{}
119,RR8052,FREE SYNAGOGUE OF FLUSHING,"{'address': '13623 Sanford Ave; Flushing, NY 11355', 'score': 1.0, 'name': 'FREE SYNAGOGUE OF FLUSHING'}","{'address': '30 W 68th St; New York, NY 10023', 'score': 0.53, 'name': 'STEPHEN WISE FREE SYNAGOGUE'}",{},{},{},{},{},{},{},{}
120,DI690,18TH AVENUE BOARD OF MERCHANTS,{},{},{},{},{},{},{},{},{},{}
121,A677,COLLABORATIVE URBAN SCULPTURE,"{'address': '1025 5th Ave; New York, NY 10028', 'score': 0.55, 'name': 'ART URBAN PROJECTS'}","{'address': '547 W 27th St; New York, NY 10001', 'score': 0.42, 'name': 'MONK DOGZ URBAN ART'}","{'address': '1205 Manhattan Ave; Brooklyn, NY 11222', 'score': 0.4, 'name': 'URBAN ARCHITECTURE GALLERY'}","{'address': '811 Lexington Ave; New York, NY 10065', 'score': 0.38, 'name': 'URBAN GALLERY'}","{'address': '136 Wythe Ave; Brooklyn, NY 11249', 'score': 0.38, 'name': 'URBAN ART PROJECTS'}","{'address': '101 Smith St; Brooklyn, NY 11201', 'score': 0.37, 'name': 'URBAN FOLK ART'}",{},{},{},{}
122,RR9170,GIDEON OUTREACH MIISTRIES,"{'address': '456 Uss New Mexico Ct; Staten Island, NY 10305', 'score': 0.81, 'name': 'SHILOH OUTREACH MINISTRIES '}","{'address': '24423 137th Ave; Rosedale, NY 11422', 'score': 0.79, 'name': 'REDEEMED OUTREACH MINISTRIES'}","{'address': '588 Miller Ave; Brooklyn, NY 11207', 'score': 0.71, 'name': 'SHEKINAH OUTREACH MINISTRY'}",{},{},{},{},{},{},{}
123,DI4528,FORT GREENE SENIOR CITIZENS COUNCIL PENN WORTMAN SENIOR CENTER,"{'address': '1588 Schenectady Ave; Brooklyn, NY 11234', 'score': 0.62, 'name': 'FORT GREENE SENIOR ACTION CTR'}","{'address': '19 Grant Sq; Brooklyn, NY 11216', 'score': 0.62, 'name': 'FORT GREENE GRANT SQUARE SENIOR CENTER'}","{'address': '966 Fulton St; Brooklyn, NY 11238', 'score': 0.59, 'name': 'FORT GREENE SENIOR COUNCIL'}","{'address': '69 Macdonough St; Brooklyn, NY 11216', 'score': 0.55, 'name': 'FORT GREENE STUYVESANT SENIOR'}","{'address': '196 Albany Ave; Brooklyn, NY 11213', 'score': 0.51, 'name': 'FORT GREENE ALBANY SENIOR'}","{'address': '961 Ocean Ave; Brooklyn, NY 11226', 'score': 0.42, 'name': 'FORT GREENE HAZEL BROOKS'}",{},{},{},{}
124,Y95,EPILEPSY FOUNDATION,{},{},{},{},{},{},{},{},{},{}
125,RR7575,ACHIEVEMENT FIRST EAST NY CS NY CHARTER SCHOOL,"{'address': '158 Richmond St; Brooklyn, NY 11208', 'score': 0.77, 'name': 'ACHIEVEMENT FIRST EAST NEW YORK CHART'}","{'address': '557 Pennsylvania Ave; Brooklyn, NY 11207', 'score': 0.77, 'name': 'ACHIEVEMENT FIRST EAST NEW YORK CHART'}",{},{},{},{},{},{},{},{}
126,RR7990,EMERGING ARTISTS THEATER,"{'address': '15 W 28th St; New York, NY 10001', 'score': 0.83, 'name': 'EMERGING ARTISTS ATRE CO'}","{'address': '464 W 25th St #APT 4; New York, NY 10001', 'score': 0.82, 'name': 'EMERGING ARTISTS ATRE CO '}",{},{},{},{},{},{},{},{}
